affiliation_key,canonical_affiliation,organisation,country,country_code,geocode_status,latitude,longitude,geocode_source,variant_count,attendee_count,in_delegate_list,in_programme,sources,name_variants,needs_review,review_reason,primary_organisation,secondary_organisation,redirect_to_affiliation_key,plot_on_map
icrs-a-00105,Cooperative Institute of Marine and Atmospheric,Cooperative Institute of Marine and Atmospheric,United States,US,fallback,38.9072,-77.0369,capital_fallback,2,2,True,True,delegate_list;geocode_csv;programme,"Cooperative Institute Of Marine and Atmospheric, United States; Cooperative Institute of Marine and Atmospheric, United States",False,,Cooperative Institute of Marine and Atmospheric,,,True
icrs-a-00106,Coral Guardian,Coral Guardian,France,FR,ok,45.7572412,4.8470396,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Guardian, France",False,,Coral Guardian,,,True
icrs-a-00107,Coral Reef Advisory Group,Coral Reef Advisory Group,American Samoa,AS,fallback,-14.2756,-170.702,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Advisory Group, American Samoa",False,,Coral Reef Advisory Group,,,True
icrs-a-00108,Coral Reef Alliance,Coral Reef Alliance,Honduras,HN,fallback,14.0723,-87.1921,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Alliance, Honduras",False,,Coral Reef Alliance,,,True
icrs-a-00109,Coral Reef Alliance,Coral Reef Alliance,Mexico,MX,fallback,19.4326,-99.1332,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Coral Reef Alliance, Mexico",False,,Coral Reef Alliance,,,True
icrs-a-00110,Coral Reef Alliance,Coral Reef Alliance,United States,US,ok,37.7899574,-122.400884,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Alliance, United States",False,,Coral Reef Alliance,,,True
icrs-a-00111,Coral Reef Conservation Program,Coral Reef Conservation Program,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Conservation Program, United States",False,,Coral Reef Conservation Program,,,True
icrs-a-00112,Coral Reef Conservation Restoration Network,Coral Reef Conservation Restoration Network,Philippines,PH,fallback,14.5995,120.9842,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Conservation Restoration Network, Philippines",False,,Coral Reef Conservation Restoration Network,,,True
icrs-a-00113,Coral Reef Consulting,Coral Reef Consulting,American Samoa,AS,fallback,-14.2756,-170.702,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Consulting, American Samoa",False,,Coral Reef Consulting,,,True
icrs-a-00114,Coral Reef Initiative Northern Mariana Islands,Coral Reef Initiative Northern Mariana Islands,United States,US,fallback,15.1778,145.7508,capital_fallback,4,2,True,True,delegate_list;display_alias;geocode_csv;programme,"Coral Reef Initiative Northern Mariana Islands, United States; University of Delaware, United States; University of Southern California; University of Southern California, United States",False,,Coral Reef Initiative Northern Mariana Islands,,,True
icrs-a-00115,Coral Reef Initiative,Coral Reef Initiative,Northern Mariana Islands,MP,fallback,15.1778,145.7508,capital_fallback,1,2,True,False,delegate_list;geocode_csv,"Coral Reef Initiative, Northern Mariana Islands",False,,Coral Reef Initiative,,,True
icrs-a-00116,Coral Reef Watch,Coral Reef Watch,Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Reef Watch, Australia",False,,Coral Reef Watch,,,True
icrs-a-00117,Coral Reef Watch,Coral Reef Watch,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"Coral Reef Watch, United States",False,,Coral Reef Watch,,,True
icrs-a-00118,Coral Restoration Consortium,Coral Restoration Consortium,Sint Maarten,SX,fallback,18.0237,-63.0458,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Restoration Consortium, Sint Maarten",False,,Coral Restoration Consortium,,,True
icrs-a-00119,Coral Restoration Consortium,Coral Restoration Consortium,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Coral Restoration Consortium, United States",False,,Coral Restoration Consortium,,,True
icrs-a-00120,Coral Restoration Foundation,Coral Restoration Foundation / Coral Restoration,United States,US,ok,24.9830785,-80.5463408,geocode_csv,2,5,True,True,delegate_list;geocode_csv;programme,"Coral Restoration Foundation / Coral Restoration, United States; Coral Restoration Foundation, United States",False,,Coral Restoration Foundation / Coral Restoration,,,True
icrs-a-00121,Coral Restoration Foundation,Coral Restoration Foundation,United States Virgin Islands,VI,fallback,18.3419,-64.9307,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Restoration Foundation, United States Virgin Islands",False,,Coral Restoration Foundation,,,True
icrs-a-00122,Coral soul,Coral soul,Spain,ES,fallback,40.4168,-3.7038,capital_fallback,1,0,False,True,programme,Coral soul,False,,Coral soul,,,True
icrs-a-00123,Coral Triangle Center,Coral Triangle Center,Indonesia,ID,ok,-8.7029974,115.2591332,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"Coral Triangle Center, Indonesia",False,,Coral Triangle Center,,,True
icrs-a-00124,Coral Vivo Institute,Coral Vivo Institute,Brazil,BR,fallback,-15.7939,-47.8828,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Coral Vivo Institute, Brazil",False,,Coral Vivo Institute,,,True
icrs-a-00125,Corales De Paz,Corales De Paz,Colombia,CO,ok,3.4331807,-76.5463659,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Corales De Paz, Colombia",False,,Corales De Paz,,,True
icrs-a-00126,Coralition for Concerned Polyps,Coralition for Concerned Polyps,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Coralition for Concerned Polyps, United States",False,,Coralition for Concerned Polyps,,,True
icrs-a-00127,Coralku Solutions,Coralku Solutions,Malaysia,MY,ok,5.7944933,102.9000729,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Coralku Solutions, Malaysia",False,,Coralku Solutions,,,True
icrs-a-00128,Corals For Conservation,"Corals For Conservation, Fiji",Fiji,FJ,fallback,-18.1416,178.4419,capital_fallback,4,3,True,True,delegate_list;display_alias;geocode_csv;programme,"Corals For Conservation; Corals For Conservation, Fiji; Corals for Conservation; Corals for Conservation, Fiji",False,,"Corals For Conservation, Fiji",,,True
icrs-a-00129,Coralwatch,Coralwatch,Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,2,True,True,delegate_list;geocode_csv;programme,"Coralwatch, Australia",False,,Coralwatch,,,True
icrs-a-00130,CORDIO East Africa,CORDIO East Africa,Kenya,KE,ok,-4.0026058,39.7277679,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"CORDIO East Africa, Kenya",False,,CORDIO East Africa,,,True
icrs-a-00131,Criobe Moorea,Criobe Moorea,United States,US,fallback,38.9072,-77.0369,capital_fallback,2,1,True,True,delegate_list;geocode_csv;programme,"Criobe Moorea, United States; Resource and Ecosystem Management, United States",False,,Criobe Moorea,,,True
icrs-a-00132,CRIOBE,CRIOBE,France,FR,ok,42.6807731,2.9013047,geocode_csv,1,3,True,True,delegate_list;geocode_csv;programme,"CRIOBE, France",False,,CRIOBE,,,True
icrs-a-00133,CRIOBE,CRIOBE,French Polynesia,PF,fallback,-17.5516,-149.5585,capital_fallback,1,7,True,True,delegate_list;geocode_csv;programme,"CRIOBE, French Polynesia",False,,CRIOBE,,,True
icrs-a-00134,CRIOBE,CRIOBE,Réunion,RE,fallback,-20.8823,55.4504,capital_fallback,2,1,True,True,delegate_list;display_alias;geocode_csv;programme,"CRIOBE, Reunion; CRIOBE, Réunion",False,,CRIOBE,,,True
icrs-a-00135,CSIR National Institute of India,CSIR National Institute of India,India,IN,ok,28.6184547,77.2120814,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"CSIR National Institute of India, India",False,,CSIR National Institute of India,,,True
icrs-a-00136,CSIR National Institute of Oceanography,CSIR National Institute of Oceanography,India,IN,ok,17.7723114,83.3751484,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"CSIR National Institute of Oceanography, India",False,,CSIR National Institute of Oceanography,,,True
icrs-a-00137,"CSS-INC., Under Contract to NOAA-NCCOS","CSS-INC., Under Contract to NOAA-NCCOS",United States,US,ok,40.8967819,-74.7143554,geocode_csv,2,1,True,True,delegate_list;geocode_csv;programme,"CSS-INC., Under Contract to NOAA-NCCOS; CSS-INC., Under Contract to NOAA-NCCOS, United States",False,,"CSS-INC., Under Contract to NOAA-NCCOS",,,True
icrs-a-00138,Curtin University,Curtin University,Australia,AU,ok,-32.0054649,115.8919818,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"Curtin University, Australia",False,,Curtin University,,,True
icrs-a-00139,Cut the Mustard Ltd.,Cut the Mustard Ltd.,New Zealand,NZ,ok,-41.2920767,174.7741007,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Cut the Mustard Ltd., New Zealand",False,,Cut the Mustard Ltd.,,,True
icrs-a-00140,"Darla White - Marine Ecological Consulting, LLC","Darla White - Marine Ecological Consulting, LLC",United States,US,fallback,38.9072,-77.0369,capital_fallback,2,1,True,True,delegate_list;geocode_csv;programme,"Darla White - Marine Ecological Consulting, LLC; Darla White - Marine Ecological Consulting, LLC, United States",False,,"Darla White - Marine Ecological Consulting, LLC",,,True
icrs-a-00141,De La Salle University,De La Salle University,Philippines,PH,ok,14.5647642,120.9931652,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"De La Salle University, Philippines",False,,De La Salle University,,,True
icrs-a-00142,Delta Environmental and Educational Foundation,Delta Environmental and Educational Foundation,Taiwan,TW,fallback,25.033,121.5654,capital_fallback,1,4,True,False,delegate_list;geocode_csv,"Delta Environmental and Educational Foundation, Taiwan",False,,Delta Environmental and Educational Foundation,,,True
icrs-a-00143,"Department of Biodiversity, Conservation and Attractions - Western Australia","Department of Biodiversity, Conservation and Attractions",Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Department of Biodiversity, Conservation and Attractions, Australia",False,,"Department of Biodiversity, Conservation and Attractions",,,True
icrs-a-00144,Department of Environment and Natural Resources - Philippines,"Department of Environment and Natural Resources - Philippines, Philippines",Philippines,PH,fallback,14.5995,120.9842,capital_fallback,4,2,True,False,delegate_list;display_alias;geocode_csv,"Department of Environment and Natural Resources - Philippines; Department of Environment and Natural Resources - Philippines Philippines; Department of Environment and Natural Resources - Philippines Philippines, Philippines; Department of Environment and Natural Resources - Philippines, Philippines",False,,"Department of Environment and Natural Resources - Philippines, Philippines",,,True
icrs-a-00145,Department of Fisheries - Malaysia,Department of Fisheries - Malaysia,Malaysia,MY,ok,2.9145321,101.6829575,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Department of Fisheries - Malaysia, Malaysia",False,,Department of Fisheries - Malaysia,,,True
icrs-a-00146,Department of Natural and Environmental Resources of Puerto Rico (DNER),Department of Natural and Environmental Resources of Puerto Rico (DNER),Puerto Rico,PR,fallback,18.4655,-66.1057,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Department of Natural and Environmental Resources of Puerto Rico (DNER), Puerto Rico",False,,Department of Natural and Environmental Resources of Puerto Rico (DNER),,,True
icrs-a-00147,Department of Planning and Natural Resources - Virgin Islands,Department of Planning and Natural Resources - Virgin Islands,US Virgin Islands,VI,fallback,18.3419,-64.9307,capital_fallback,1,0,False,True,programme,Department of Planning and Natural Resources - Virgin Islands,False,,Department of Planning and Natural Resources - Virgin Islands,,,True
icrs-a-00148,DHI Water and Environment,DHI Water and Environment,Singapore,SG,ok,1.3122028,103.7525406,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"DHI Water and Environment, Singapore",False,,DHI Water and Environment,,,True
icrs-a-00149,Disaster Risk Reduction Center Universitas Indonesia,Disaster Risk Reduction Center Universitas Indonesia,Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Disaster Risk Reduction Center Universitas Indonesia, Indonesia",False,,Disaster Risk Reduction Center Universitas Indonesia,,,True
icrs-a-00150,Division of Aquatic and Wildlife Resources - Guam,Division of Aquatic and Wildlife Resources - Guam,Guam,GU,fallback,13.476,144.7502,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Division of Aquatic and Wildlife Resources - Guam, Guam",False,,Division of Aquatic and Wildlife Resources - Guam,,,True
icrs-a-00151,Drawaqa Marine Conservation Trust,Drawaqa Marine Conservation Trust,Fiji,FJ,ok,-17.1669588,177.1940999,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Drawaqa Marine Conservation Trust, Fiji",False,,Drawaqa Marine Conservation Trust,,,True
icrs-a-00152,Duke University,Duke University,United States,US,ok,36.0014258,-78.9382286,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Duke University, United States",False,,Duke University,,,True
icrs-a-00153,Durrell Institute of Conservation and Ecology,Durrell Institute of Conservation and Ecology,United Kingdom,GB,ok,51.2972507,1.0674462,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Durrell Institute of Conservation and Ecology, United Kingdom",False,,Durrell Institute of Conservation and Ecology,,,True
icrs-a-00154,Early Careers,Early Careers,United Kingdom,GB,fallback,51.5074,-0.1278,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Early Careers, United Kingdom",False,,Early Careers,,,True
icrs-a-00155,Earth and Life Institute,Earth and Life Institute,Belgium,BE,missing,,,,1,0,False,True,programme,Earth and Life Institute,True,geocode_missing,Earth and Life Institute,,,False
icrs-a-00156,Earth Observatory of Singapore,Earth Observatory of Singapore,Singapore,SG,ok,1.3466116,103.6804897,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Earth Observatory of Singapore, Singapore",False,,Earth Observatory of Singapore,,,True
icrs-a-00157,Earth Sciences New Zealand,Earth Sciences New Zealand,New Zealand,NZ,fallback,-41.2865,174.7762,capital_fallback,1,3,True,True,delegate_list;geocode_csv;programme,"Earth Sciences New Zealand, New Zealand",False,,Earth Sciences New Zealand,,,True
icrs-a-00158,East Carolina University,East Carolina University,United States,US,ok,35.6068806,-77.3665364,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"East Carolina University, United States",False,,East Carolina University,,,True
icrs-a-00159,Eco Marine Consultants Ltd,Eco Marine Consultants Ltd,Mauritius,MU,fallback,-20.1609,57.5012,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Eco Marine Consultants Ltd, Mauritius",False,,Eco Marine Consultants Ltd,,,True
icrs-a-00160,Eco-Sud,Eco-Sud,Mauritius,MU,ok,-20.4403208,57.719198,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Eco-Sud, Mauritius",False,,Eco-Sud,,,True
icrs-a-00161,ECOH Corporation,ECOH Corporation,Japan,JP,ok,35.3663387,132.740791,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"ECOH Corporation, Japan",False,,ECOH Corporation,,,True
